date,strategy_return,spy_return
2008-07-01,-0.00031763161997895985,
2008-07-02,0.012297694725824648,-0.017136378596362745
2008-07-03,-0.006172300934185526,0.0010300420959838963
2008-07-07,-0.01129372095581399,-0.010212826769020245
2008-07-08,-0.020154029598248413,0.017756833659167803
2008-07-09,0.003181919307574388,-0.019254570634002155
2008-07-10,0.024698294210348082,0.004086768988726286
2008-07-11,0.015667555571401648,-0.011651605493036343
2008-07-14,0.004158468208673494,-0.00904415336351938
2008-07-15,-0.014531373476890541,-0.014097171906284234
2008-07-16,-0.016636672367056238,0.024547332380510323
2008-07-17,-0.012920167671345517,0.01000338288567848
2008-07-18,-0.008797404345873838,0.006229559799572515
2008-07-21,0.011108376476549275,0.0005559526712877183
2008-07-22,-0.021754226178090752,0.011344673884482459
2008-07-23,-0.024668418441099016,0.005412662140266589
2008-07-24,0.004564326857308454,-0.020753468144406928
2008-07-25,-0.004291419927126727,-0.00023904889466719315
2008-07-28,0.0027051249739017402,-0.014663818918368432
2008-07-29,-0.011905621901092622,0.021352497848272423
2008-07-30,0.0039816527861068485,0.017817245867830955
2008-07-31,-0.001044975217898536,-0.013226336857039445
2008-08-01,-0.00873349586246606,-0.0052826937281067465
2008-08-04,-0.0165621935422553,-0.009273950237085993
2008-08-05,-0.01182478365334231,0.026962336171825196
2008-08-06,-0.0012798569675948426,0.004440422710593639
2008-08-07,0.0028484505963063027,-0.014891908854828606
2008-08-08,-0.015924639100544202,0.01858142453747047
2008-08-11,-0.015009776844047473,0.010357622693347501
2008-08-12,-0.003073346518051319,-0.010404468098830888
2008-08-13,0.01475264272880102,-0.00603018593982052
2008-08-14,-0.010911401656634104,0.007544465750265239
2008-08-15,-0.010502218333606834,0.004863035697165952
2008-08-18,0.007734042320868717,-0.013674101862294008
2008-08-19,0.01158817211533573,-0.010904469891796165
2008-08-20,0.002077539875920631,0.0046465057795492815
2008-08-21,0.022924577114853628,0.0017241664526803646
2008-08-22,-0.01720631305340455,0.014475712765185778
2008-08-25,-0.0003084744694480388,-0.020285471476370165
2008-08-26,0.0015214318545861971,0.002913138379333269
2008-08-27,0.004150832398602662,0.00973420501938782
2008-08-28,-0.003676787684818457,0.01212746281760091
2008-08-29,-0.0035473424740116353,-0.010753296946473867
2008-09-02,-0.01774268855222731,-0.00621204144742693
2008-09-03,0.0035857471740741165,-0.0008592805112528357
2008-09-04,-0.006130399764510944,-0.03010657109641124
2008-09-05,-0.0017487420687503825,0.003144804398861112
2008-09-08,0.0053421081690028975,0.020655368826631992
2008-09-09,-0.002859454465521124,-0.029687210830449895
2008-09-10,0.00019376382103641898,0.004058021059741845
2008-09-11,0.0013341576249789782,0.014468156383300457
2008-09-12,-0.004433412912277057,0.00462076696923952
2008-09-15,0.0022630505373399954,-0.047584998775767606
2008-09-16,0.008595273264970633,0.01673772784905081
2008-09-17,-0.010355546063188966,-0.04496316643255183
2008-09-18,0.010874244722220573,0.029671366984886927
2008-09-19,-0.0016678043143692652,0.03971379652935103
2008-09-22,-0.014301105124342054,-0.022639140659552415
2008-09-23,-0.005724858771480027,-0.0227516207231081
2008-09-24,-0.0019132974486698227,0.0032055070787726514
2008-09-25,3.329504141225126e-05,0.015639232909514522
2008-09-26,0.003756101275242655,0.0004967145692145181
2008-09-29,-0.011985543195840071,-0.07836166618139606
2008-09-30,0.002593014756130902,0.04138954398812977
2008-10-01,0.0014062001433900646,0.0006037243638734591
2008-10-02,-0.016971517089235538,-0.036274107375021014
2008-10-03,-0.010217735529435687,-0.013500434977877784
2008-10-06,-0.001223533459873619,-0.050933126380715454
2008-10-07,-0.0298676801247509,-0.04478598122795163
2008-10-08,-0.013647750723960812,-0.025192711222315034
2008-10-09,-0.032566832585018135,-0.06983921248201119
2008-10-10,0.02563078749549685,-0.024255238560708214
2008-10-13,0.014647996217957909,0.1451972188291879
2008-10-14,-0.02639309526273755,-0.014800262264954456
2008-10-15,-0.03686079259898596,-0.098447747317438
2008-10-16,0.017708054481894792,0.04165765703293767
2008-10-17,-0.0037744425317271695,-0.005971800095268098
2008-10-20,0.005442833592523325,0.06007857741617628
2008-10-21,-0.006120015073304397,-0.029854549777467487
2008-10-22,-0.014221182823175305,-0.05445480951173076
2008-10-23,-0.005782184515222276,0.011584283169401521
2008-10-24,-0.023896573823533752,-0.050714015871363816
2008-10-27,-0.018890306929033745,-0.035501150002189674
2008-10-28,0.04458264137834089,0.11685487546416318
2008-10-29,-0.013000349460156713,-0.007252488910061805
2008-10-30,0.012254239560950952,0.03459393730127114
2008-10-31,0.01644741849490409,0.005503721833857167
2008-11-03,-0.009820013033383458,0.002891649813955066
2008-11-04,0.015369948311630188,0.03398234462563687
2008-11-05,0.008575983749388616,-0.04202747406172047
2008-11-06,-0.005122054744688187,-0.055411780929857435
2008-11-07,-0.005066551154201238,0.03301786889106051
2008-11-10,0.0029480764329671283,-0.013104224448307056
2008-11-11,0.0033379030830220646,-0.030875445363253373
2008-11-12,0.006297712063630501,-0.04400177507314307
2008-11-13,-0.015602340909084356,0.06234041808143531
2008-11-14,0.014857999272346323,-0.04990716178530652
2008-11-17,0.00432177409111878,-0.013276479264558882
2008-11-18,0.010313239486512638,0.018837100477901103
2008-11-19,0.018196962316367693,-0.06407904009764687
2008-11-20,0.035895223701050805,-0.0742330968067848
2008-11-21,-0.011816067333549396,0.053943217246791964
2008-11-24,-0.012504917165417906,0.06929010799681934
2008-11-25,0.023292379013714393,0.007409483412073925
2008-11-26,0.00371629237820148,0.03864151580713737
2008-11-28,0.007185135503618323,0.012588083577963038
2008-12-01,0.02591635366156353,-0.08857778205378497
2008-12-02,0.004541985050978359,0.03848449830939504
2008-12-03,0.0021941221519791165,0.024041558688236098
2008-12-04,0.012977511633823657,-0.023133638872415485
2008-12-05,-0.013383579442636462,0.0308325120040982
2008-12-08,-0.002970480642414841,0.03491428986348932
2008-12-09,0.014141966938186146,-0.016483126842823936
2008-12-10,-0.0016695655635917128,0.00681527364948975
2008-12-11,0.004004649570387375,-0.0240814847805223
2008-12-12,0.0013990193327039213,0.01193959017019508
2008-12-15,0.006780627749423784,-0.013934040454644303
2008-12-16,0.020302830632328073,0.04706556691516828
2008-12-17,0.016967610845945003,-0.009687092086650195
2008-12-18,0.013869111681871549,-0.018682731603189007
2008-12-19,-0.0011197640054810831,-0.0043015240208084116
2008-12-22,-0.005150557904478492,-0.012813016515203057
2008-12-23,-0.0009112164870432315,-0.010337694454633284
2008-12-24,-0.0015769549955532702,0.005803208781675728
2008-12-26,0.00432812119415904,0.005769182722650257
2008-12-29,0.0005030049466998032,-0.002868165089568997
2008-12-30,0.0054660360280939235,0.02370327089095703
2008-12-31,-0.01597999280451129,0.01427343567501893
2009-01-02,-0.020057006767124113,0.030142247596404603
2009-01-05,-0.01594277992794076,-0.0011831165055272708
2009-01-06,-0.0009942217082240896,0.006677346666322803
2009-01-07,-0.007943035755994162,-0.02995668007713259
2009-01-08,0.007516016685661671,0.004081165567412226
2009-01-09,-8.398267309957675e-05,-0.021419051973924574
2009-01-12,-0.007009489482258176,-0.024020407748754913
2009-01-13,0.001084292546343383,0.001839598775597695
2009-01-14,0.002868775641434876,-0.03145464054167946
2009-01-15,0.0027834540612677503,0.0003561738988997476
2009-01-16,0.0014092214536984473,0.007819465662926905
2009-01-20,0.006724836415334279,-0.052786103336172285
2009-01-21,-0.014956834401617656,0.04319235247015962
2009-01-22,-0.006914759785818125,-0.015467176823806272
2009-01-23,0.013025542440494068,0.004350365349161445
2009-01-26,-0.002159135826770705,0.006858572970801502
2009-01-27,0.007889375992991294,0.01015778245842447
2009-01-28,-0.014089084561849465,0.033834082907875374
2009-01-29,-0.00407573894158079,-0.03249789722163954
2009-01-30,0.0055436292037041035,-0.020343175731988183
2009-02-02,-0.00011098939022121182,-0.003018037636570936
2009-02-03,-0.012198168416145773,0.014046592890600174
2009-02-04,-0.0001871138452712211,-0.004895733265817825
2009-02-05,0.004587448010546261,0.014880271173420612
2009-02-06,-0.005018524015363253,0.028497082985252442
2009-02-09,-0.0043267237143326245,0.001379599863729597
2009-02-10,0.018839399941023977,-0.045809323670084945
2009-02-11,0.014581014918917907,0.005896117481614782
2009-02-12,-6.448797288690234e-05,0.0007174697471301617
2009-02-13,-0.01371219304831635,-0.010757643460459598
2009-02-17,0.02643294805882375,-0.04277414253796774
2009-02-18,-0.00016932798425461915,-0.0023988246505192157
2009-02-19,-0.011438933039865318,-0.0107553863951807
2009-02-20,0.011252638343306698,-0.009720938595895068
2009-02-23,0.0031557902170477044,-0.03577874375576284
2009-02-24,-0.011841241735109845,0.03791027234563771
2009-02-25,-0.012429431985408171,-0.0078731026569131
2009-02-26,-0.00468104883583409,-0.016260928678086817
2009-02-27,-0.0037435893251221986,-0.022348670660403802
2009-03-02,0.0024116993264187516,-0.045042688965157285
2009-03-03,-0.005529048079346177,-0.007507341892361907
2009-03-04,-0.008375951858953401,0.02369072532591776
2009-03-05,0.022717611442550245,-0.04084785463732554
2009-03-06,-0.0007395218609988485,0.0017443789994038283
2009-03-09,-0.009106896423356658,-0.011752840606856108
2009-03-10,-0.017065074226860988,0.059609951669536754
2009-03-11,0.009697203861583237,0.006511982681476791
2009-03-12,0.011963896828329323,0.03937203623848107
2009-03-13,0.0007288459553869697,0.00781490330182777
2009-03-16,-0.00558945276500572,-0.0030226802743409387
2009-03-17,-0.005140975110823343,0.030582279200083384
2009-03-18,0.03406809228626595,0.022384421453039538
2009-03-19,0.005070081411116423,-0.012385831812312231
2009-03-20,-0.004027568354645628,-0.02129407593280952
2009-03-23,-0.00977031081977564,0.07182935912330657
2009-03-24,-0.006860694592946026,-0.019703361102902717
2009-03-25,0.002653923392487878,0.01054585950690945
2009-03-26,0.0010327887197245644,0.020380844754929406
2009-03-27,-0.007056792361857467,-0.018048786918562487
2009-03-30,-0.0017794303760159669,-0.034554598254231794
2009-03-31,0.002549094661214779,0.009264740937800386
2009-04-01,0.004878887072456151,0.01936728692840206
2009-04-02,-0.024497371827343573,0.029237166260639436
2009-04-03,-0.013626201264451798,0.00994820445857414
2009-04-06,-0.026487039523035216,-0.007832816433101186
2009-04-07,0.017239372329946656,-0.02332507399491024
2009-04-08,-0.0014987002146591433,0.010777572037240946
2009-04-09,-0.0034638384671937805,0.03974336493265218
2009-04-13,0.018190241446344402,0.00023297517283427105
2009-04-14,-0.005803305903222533,-0.01724346756676176
2009-04-15,0.0014878934340316619,0.010669657683868072
2009-04-16,-0.019314313616071388,0.014662450437840313
2009-04-17,-0.006875613036671613,0.006705391855416076
2009-04-20,0.02030034854210716,-0.04191524642670075
2009-04-21,-0.0006900236998221843,0.019536914748347955
2009-04-22,0.0056392895294219425,-0.006113026618773665
2009-04-23,0.01625092518853677,0.009818078160000132
2009-04-24,0.010360339384325012,0.015110492427023337
2009-04-27,-0.007913498381772466,-0.009462009682393635
2009-04-28,-0.014155736501410554,-0.0031458199835304734
2009-04-29,0.006609707476406657,0.021269497150306238
2009-04-30,-0.012000511332669439,0.00034296629720342864
2009-05-01,-0.004666777897712303,0.005376523559206703
2009-05-04,0.04444034921124862,0.03401940100189482
2009-05-05,-0.004929743033281864,-0.0034108608629770387
2009-05-06,0.008741174803255536,0.01733489492401241
2009-05-07,-0.024144501915703553,-0.013892157525754567
2009-05-08,0.01697509167554878,0.023332639154476364
2009-05-11,-0.009959506795304274,-0.018713779232670924
2009-05-12,-0.002547845705069718,-0.002958499060273456
2009-05-13,-0.03175577211306441,-0.025173684840215427
2009-05-14,0.012786448583449905,0.008570524487898856
2009-05-15,-0.004911050855014809,-0.008162357246414342
2009-05-18,0.04079494397533556,0.028406955717928506
2009-05-19,0.008005914895595434,-0.0012054087552587633
2009-05-20,-0.00018735725226221023,-0.0066945650567136195
2009-05-21,-0.018502704567761707,-0.014363107405471642
2009-05-22,0.0005802052641759037,-0.002129669070101592
2009-05-26,0.024618394875352667,0.025612320811575495
2009-05-27,-0.009206717763282135,-0.01785329977900918
2009-05-28,0.021216737552412046,0.013939536007408604
2009-05-29,0.013787485336391736,0.01770827419857235
2009-06-01,0.034999221266919976,0.02420853015886415
2009-06-02,-0.0014738209543758703,0.0008440137268936887
2009-06-03,-0.022744255098650447,-0.012651500370190027
2009-06-04,0.012038177344208867,0.009396515568780073
2009-06-05,-0.003048927062990166,0.0002115941277465172
2009-06-08,-0.006859026701582449,-0.0041251027815776276
2009-06-09,0.007246775633010497,0.005097994838696662
2009-06-10,0.0036785437442093576,-0.0025365074919971864
2009-06-11,0.01286028429823897,0.004449708459220547
2009-06-12,-0.008597488068046905,0.002742310839915163
2009-06-15,-0.030751622440425987,-0.022927936557799233
2009-06-16,-0.01212597951212202,-0.013563087635609206
2009-06-17,0.000381655226644499,-0.000982428146696801
2009-06-18,-0.0021733027992462866,0.007318340909859167
2009-06-19,0.010533233770716318,0.0036863027736799836
2009-06-22,-0.03275465468536146,-0.02998743132501569
2009-06-23,0.005787854015647076,0.0007842350706452894
2009-06-24,0.013225583029775834,0.008617860977165659
2009-06-25,0.023506881213168018,0.021748975272467996
2009-06-26,0.0018459539295157719,-0.0026069625695354093
2009-06-29,0.006037207919203776,0.009364280508097123
2009-06-30,-0.007902044743857767,-0.008090421466353193
2009-07-01,0.011481941421378225,0.004132787850560593
2009-07-02,-0.030204560828666845,-0.027293678413862987
2009-07-06,-0.003227191646786568,-0.00011119172926721266
2009-07-07,-0.02315503131157211,-0.019376422179041453
2009-07-08,-0.0074892469629576075,-0.000681698431765243
2009-07-09,0.008667221628535466,0.001932424861683879
2009-07-10,-0.006230777997011511,-0.0023817373974935885
2009-07-13,0.016239857042517885,0.024328944356064808
2009-07-14,0.007387525785943557,0.005660319185381679
2009-07-15,0.04214091539267839,0.0292465670210178
2009-07-16,0.0076827122293257055,-0.0016088325560649208
2009-07-17,0.000925142050842783,0.010954895514683871
2009-07-20,0.022504615253617466,0.010623899137851112
2009-07-21,0.0005654331849202682,0.004625454251761862
2009-07-22,0.002669414424806541,-0.00020995280006042005
2009-07-23,0.025582504697091075,0.02208317779008917
2009-07-24,0.0021608724630656218,0.004095129844071677
2009-07-27,0.004960074423470276,0.002957905633890423
2009-07-28,-0.002731582178517729,-0.00467740490863966
2009-07-29,-0.011909827872761883,-0.002451706705407286
2009-07-30,0.020586871195723257,0.010445573971979982
2009-07-31,0.005319805428973404,0.0014188913180743778
2009-08-03,0.025705446070355444,0.01649599715725003
2009-08-04,-0.0035702116506125536,0.0025893382885546767
2009-08-05,-0.006749268603200612,-0.002880254688105155
2009-08-06,-0.0077582337641759844,-0.00517837096780005
2009-08-07,0.0072228315731382615,0.013114526995069209
2009-08-10,-0.00811097428941058,-0.002075178483615603
2009-08-11,-0.011047242958007889,-0.0124769628264918
2009-08-12,0.011964696877602744,0.010728996663348589
2009-08-13,0.012727575857294966,0.007638639879519404
2009-08-14,-0.012710309800546585,-0.00767955947154475
2009-08-17,-0.03347323424701487,-0.024604997086044023
2009-08-18,0.01783035651802726,0.007934317844363159
2009-08-19,0.006003364193776155,0.008779594381343125
2009-08-20,0.01204349994575038,0.0103043929368285
2009-08-21,0.016762655804728688,0.01960538496455211
2009-08-24,0.0010744795277373893,-9.688066328150668e-05
2009-08-25,0.0035743139635258468,0.0019425151132430596
2009-08-26,-0.002973064187837678,9.680231036179876e-05
2009-08-27,0.002717178251687158,0.002229340612856401
2009-08-28,-0.0012307924688332121,-0.00019355476611138123
2009-08-31,-0.012399415030874567,-0.00889884975444355
2009-09-01,-0.02119257215342289,-0.022057726700241753
2009-09-02,-0.007369951889648692,-0.0037921016399494745
2009-09-03,0.011488171000632855,0.008314707058396875
2009-09-04,0.016121728467602882,0.014008900745148933
2009-09-08,0.021361186865277954,0.008622459516229641
2009-09-09,0.013487063925572047,0.0076744615788364445
2009-09-10,0.011075630002016057,0.01021869803813491
2009-09-11,-0.0006848135742548351,-0.00019088879973516715
2009-09-14,0.011830470128188608,0.00486785449702376
2009-09-15,0.006419623996828827,0.004179321095492794
2009-09-16,0.025005841178440104,0.015133933913400233
2009-09-17,-0.0036766596651418198,-0.0014904367251923345
2009-09-18,0.001919617390017188,0.0006375781589775809
2009-09-21,-0.0077146438036880625,-0.002529715026403312
2009-09-22,0.015793856093093323,0.0058242082062227585
2009-09-23,-0.016476846483204872,-0.008312600468560527
2009-09-24,-0.020036844684879353,-0.011018753360084288
2009-09-25,-0.0032752002256653343,-0.005333067632611543
2009-09-28,0.024013244231180453,0.017903530039445892
2009-09-29,-0.008900759430294225,-0.0030098218699737833
2009-09-30,-0.0028272214948630303,-0.0038678095369963916
2009-10-01,-0.033870070440889403,-0.02481320523474073
2009-10-02,-0.00596280588273479,-0.0046618643624550815
2009-10-05,0.021716702855759808,0.014928670486297424
2009-10-06,0.010214838219713104,0.014324326861274717
2009-10-07,0.0006403147467753945,0.0027483871709330643
2009-10-08,0.01527409860636412,0.007655914864291624
2009-10-09,0.002251333497954218,0.006097074237323419
2009-10-12,0.0042709101768886315,0.00391599286426314
2009-10-13,-0.0048201340183645636,-0.0020433739723714206
2009-10-14,0.030965594746951448,0.017215535501237555
2009-10-15,-0.003159115455482123,0.0036592026780055686
2009-10-16,-0.018389591819384044,-0.007473749551961006
2009-10-19,0.01892348433865232,0.008264935532219075
2009-10-20,-0.012332319393389005,-0.005282772643530054
2009-10-21,-0.00714727730155588,-0.00897375774411524
2009-10-22,0.01478060843679755,0.010164005820538558
2009-10-23,-0.011958361051315201,-0.011433511445121503
2009-10-26,-0.010029725259841249,-0.010825332205496419
2009-10-27,-0.013266082714013267,-0.004583022531816194
2009-10-28,-0.03727518970812804,-0.018887606639124144
2009-10-29,0.03980531801090592,0.02145367815801169
2009-10-30,-0.03247594665628151,-0.028973058633724014
2009-11-02,0.007469813492997949,0.007339074408019952
2009-11-03,0.013986394199317093,0.0031629936832737737
2009-11-04,-0.004272506756759127,0.0025798513491774866
2009-11-05,0.013305136242049837,0.018395219552812758
2009-11-06,-0.00319702481790407,0.0026204226169732614
2009-11-09,0.026389133568371543,0.02277614281499818
2009-11-10,-0.0018134593581121312,0.00018244619924234762
2009-11-11,0.011657251362565383,0.005110000148181193
2009-11-12,-0.011033680372679081,-0.010168134911022753
2009-11-13,0.011012884550647046,0.005411507300765006
2009-11-16,0.018655442779155353,0.014504655694446145
2009-11-17,-0.0043954894331907175,0.0011689203595373066
2009-11-18,0.00668472906133033,-0.0006280872997037612
2009-11-19,-0.011848537053055552,-0.01303204251583101
2009-11-20,-0.0016577556231837836,-0.003551614745120668
2009-11-23,0.012442153650213728,0.012703049201421956
2009-11-24,-0.0031630668727945506,0.0015335318067573045
2009-11-25,0.008020270149179535,0.0035138049613685496
2009-11-27,-0.019581368183766767,-0.01625049138212642
2009-11-30,0.015260744759167572,0.003376708627416347
2009-12-01,0.013369808943433684,0.012370666585644674
2009-12-02,0.004189943919226187,-0.00044953365961764025
2009-12-03,-0.004719179160331821,-0.007820211357363327
2009-12-04,-0.013549842131030868,0.005707536255230128
2009-12-07,-0.007742890108921595,-0.0015311855688954212
2009-12-08,-0.015854889580100912,-0.011097209141151532
2009-12-09,-0.0024519487098237187,0.003740048354513803
2009-12-10,6.381330451854517e-05,0.005636158556055371
2009-12-11,-0.0016004407887459569,0.004247831772967947
2009-12-14,0.006892390291576141,0.006839915922583817
2009-12-15,-0.005073747626983168,-0.004648188205271797
2009-12-16,0.011882068741014384,0.0015266022839683924
2009-12-17,-0.027382775779080173,-0.012015868167833732
2009-12-18,0.007314766183167102,0.0056573562095236785
2009-12-21,-0.009747743630897735,0.010162631791413412
2009-12-22,0.0033284238865434563,0.003592944576387369
2009-12-23,0.01038156351122595,0.001968916752673522
2009-12-24,0.0109412969361841,0.004734414470290549
2009-12-28,0.007605894306093708,0.0021337441406561464
2009-12-29,-0.00518311036548776,-0.0014194370826872138
2009-12-30,-0.0006222780128898691,-0.0003552955705851124
2009-12-31,0.001367740204600472,-0.00959820704576575
2010-01-04,0.02518118822118224,0.016959644509515037
2010-01-05,2.211357964380467e-05,0.002647153061121399
2010-01-06,0.0033259154281394627,0.000703899824546772
2010-01-07,-0.00032860410335873924,0.004220787802473369
2010-01-08,3.132178409737108e-05,0.003328024465554469
2010-01-11,-0.00046669151517834506,0.0013967851277985055
2010-01-12,-0.016861644716753516,-0.00932626725301966
2010-01-13,0.011149972297716488,0.00844636846540392
2010-01-14,-0.0017575852925355941,0.002704498790097265
2010-01-15,-0.01018909925523818,-0.011224044868783034
2010-01-19,0.014371019957367448,0.012495370494063796
2010-01-20,-0.014780552077189237,-0.010168369924455578
2010-01-21,-0.016833559775668396,-0.019229754237005126
2010-01-22,-0.021642177475311938,-0.022291290285381682
2010-01-25,0.00503867710823395,0.005127561393694746
2010-01-26,-0.006474810004238588,-0.004190774633478389
2010-01-27,0.0007614853208422661,0.004757480710552597
2010-01-28,-0.012609812659606921,-0.011472607074935692
2010-01-29,-0.011475394666540868,-0.010868578586865407
2010-02-01,0.017146682070230252,0.015550479156189345
2010-02-02,0.010641112841577463,0.012103849805252587
2010-02-03,-0.008960224391014293,-0.0049825410088557565
2010-02-04,-0.03675963466295813,-0.03086646591279718
2010-02-05,0.008418019496866231,0.002067155915016494
2010-02-08,-0.012642145415411235,-0.007219305897312789
2010-02-09,0.007938116980615306,0.012560615657846608
2010-02-10,0.0005170581006826991,-0.001958487613931692
2010-02-11,0.01484565218480216,0.010466242006088367
2010-02-12,0.006075892187900129,-0.0008324500664683709
2010-02-16,0.023105460128175492,0.01573510707291148
2010-02-17,0.004141086202587943,0.004738091913319309
2010-02-18,0.009920306778698224,0.005895287988211706
2010-02-19,-0.0008961255756293473,0.0020740801097081096
2010-02-22,0.0006148012020238033,0.00017954957890942147
2010-02-23,-0.010060695313186502,-0.012144642791288685
2010-02-24,0.004595684398955931,0.009197931954853855
2010-02-25,0.0043293005656270065,-0.001354015946909537
2010-02-26,0.0019233144145059204,0.0006330325881998
2010-03-01,0.010254401958196971,0.010384748885762463
